LA_E_1249312,0.5452873
LA_E_4692719,0.23375344
LA_E_2402721,0.31514135
LA_E_1235824,0.687161
LA_E_8579433,0.2887271
LA_E_7411665,0.83989125
LA_E_1890704,0.19270457
LA_E_1148952,0.29620063
LA_E_9577092,0.2603755
LA_E_1255269,0.2483837
LA_E_9129430,0.2101786
LA_E_5015729,0.24091448
LA_E_9210968,0.25941655
LA_E_1528017,0.22123203
LA_E_9237057,0.55344635
LA_E_9979372,0.28453058
LA_E_2440860,0.19046076
LA_E_8739004,0.38861316
LA_E_3476113,0.28760597
LA_E_1970710,0.5215529
LA_E_2120378,0.24131139
LA_E_7546380,0.27225962
LA_E_2851478,0.6952932
LA_E_6932495,0.3992315
LA_E_2492808,0.26924613
LA_E_6427721,0.18371397
LA_E_3231034,0.26904503
LA_E_4716734,0.8887199
LA_E_6237111,0.19415046
LA_E_3379472,0.7757279
LA_E_7125272,0.23079993
LA_E_2309675,0.09831643
LA_E_9588641,0.3128978
LA_E_8080518,0.25690004
LA_E_1350979,0.78721267
LA_E_9617894,0.8114979
LA_E_5313973,0.70422035
LA_E_3581504,0.053155344
LA_E_3455289,0.34229416
LA_E_1649104,0.28996265
LA_E_2087660,0.27903283
LA_E_1047198,0.58748496
LA_E_1025210,0.7973561
LA_E_5432558,0.69983345
LA_E_4215166,0.23428033
LA_E_2139475,0.3220233
LA_E_7026040,0.24789317
LA_E_6262749,0.029190168
LA_E_2590897,0.38327152
LA_E_8382407,0.09988641
LA_E_7503879,0.26355815
LA_E_9070743,0.21639861
LA_E_4574855,0.23835179
LA_E_4123417,0.24491161
LA_E_1671953,0.8078382
LA_E_7205247,0.827929
LA_E_3521946,0.29161993
LA_E_8063353,0.26433903
LA_E_2213516,0.27685407
LA_E_5275370,0.41571343
LA_E_8133176,0.4457563
LA_E_7844518,0.29107845
LA_E_6752855,0.35517925
LA_E_9155671,0.2911077
LA_E_4402351,0.932695
LA_E_5655772,0.81641567
LA_E_6437039,0.29844934
LA_E_1377556,0.1833035
LA_E_7033851,0.70356834
LA_E_1859663,0.24279068
LA_E_7436651,0.26874956
LA_E_6276798,0.26572588
LA_E_1911910,0.7413898
LA_E_9578227,0.9297503
LA_E_4664103,0.18341501
LA_E_8265904,0.18255639
LA_E_3127221,0.17351748
LA_E_8502490,0.26422137
LA_E_6605148,0.26904923
LA_E_9214577,0.7899514
LA_E_3668701,0.29195055
LA_E_6227735,0.23853473
LA_E_8887423,0.26498368
LA_E_6913896,0.25031063
LA_E_1627339,0.6398632
LA_E_6494857,0.23762271
LA_E_7245357,0.85982734
LA_E_8330194,0.29410657
LA_E_4707940,0.26063967
LA_E_3593479,0.8468677
LA_E_4683238,0.2373331
LA_E_9169246,0.28167135
LA_E_9723884,0.2001163
LA_E_5916365,0.3533951
LA_E_8025898,0.516817
LA_E_5695985,0.06695331
LA_E_4319542,0.1677642
LA_E_9817821,0.04878598
LA_E_7927400,0.5169109
LA_E_2021637,0.13011694
LA_E_5603273,0.24369372
LA_E_5731575,0.5588136
LA_E_3658262,0.7839694
LA_E_1771542,0.08629885
LA_E_4620575,0.79412043
LA_E_1311985,0.79690665
LA_E_3799235,0.21547335
LA_E_2248768,0.22598492
LA_E_8158151,0.3123415
LA_E_7283330,0.26326358
LA_E_6941948,0.76578933
LA_E_6612187,0.6182579
LA_E_9812574,0.03072747
LA_E_1982531,0.2890084
LA_E_3757017,0.30300525
LA_E_4635996,0.46263984
LA_E_9683426,0.44073853
LA_E_8142595,0.20865439
LA_E_7684855,0.604124
LA_E_4984975,0.2850624
LA_E_1514361,0.85245204
LA_E_9865623,0.1209765
LA_E_5289379,0.33984423
LA_E_9755088,0.56702554
LA_E_3243965,0.13169979
LA_E_5096098,0.32130656
LA_E_6085100,0.16250655
LA_E_3842195,0.22008967
LA_E_9712280,0.3029711
LA_E_8317440,0.24564978
LA_E_8725705,0.21605238
LA_E_9410564,0.0879308
LA_E_4127397,0.23465142
LA_E_9766259,0.9768366
LA_E_6849727,0.31070578
LA_E_2447398,0.15167534
LA_E_2365527,0.26110822
LA_E_5715341,0.28240138
LA_E_2554161,0.4227209
LA_E_7756520,0.2500491
LA_E_1108731,0.1857306
LA_E_9695181,0.9056361
LA_E_8398042,0.278437
LA_E_8789890,0.17206915
LA_E_1517133,0.106718704
LA_E_2002192,0.27028885
LA_E_1396024,0.061060287
LA_E_7305016,0.07085179
LA_E_9106574,0.24906561
LA_E_3483845,0.30208227
LA_E_7898197,0.26475736
LA_E_6379082,0.26471087
LA_E_4247457,0.3294934
LA_E_9115913,0.18494701
LA_E_2181345,0.061254796
LA_E_5218229,0.56259763
LA_E_1395018,0.17992005
LA_E_9691199,0.16032352
LA_E_9867158,0.17144498
LA_E_7249013,0.37103873
LA_E_4031175,0.25528222
LA_E_5422913,0.20461763
LA_E_6179971,0.2416031
LA_E_2981668,0.3139638
LA_E_7201880,0.22270079
LA_E_5042332,0.27906016
LA_E_7069231,0.68859446
LA_E_6851179,0.2437895
LA_E_9875753,0.21979278
LA_E_6041806,0.277335
LA_E_1982859,0.68011653
LA_E_2433543,0.23264647
LA_E_2993851,0.3815492
LA_E_6493738,0.28818974
LA_E_8926022,0.3087605
LA_E_2968037,0.09477572
LA_E_5566156,0.20465398
LA_E_7445949,0.25371704
LA_E_9672753,0.2712152
LA_E_2061435,0.2388217
LA_E_7132313,0.25222474
LA_E_2084121,0.24911642
LA_E_3956376,0.2631936
LA_E_1590581,0.2669773
LA_E_5653762,0.2899604
LA_E_7844012,0.044132162
LA_E_2503425,0.24852619
LA_E_7121730,0.048874956
LA_E_9355726,0.23576358
LA_E_9319113,0.059020326
LA_E_4253493,0.25524032
LA_E_2134405,0.04296092
LA_E_2607678,0.59632576
LA_E_6936076,0.29510838
LA_E_4118414,0.23988296
LA_E_6712731,0.23640056
LA_E_4108766,0.40449038
LA_E_9569988,0.2743295
LA_E_8349153,0.60551155
LA_E_2686099,0.3076941
LA_E_8713676,0.88938284
LA_E_8461516,0.049472354
LA_E_2436076,0.22904699
LA_E_4038977,0.20501375
LA_E_9635335,0.50243586
LA_E_3126028,0.22339098
LA_E_5870898,0.31270668
LA_E_3698865,0.6888469
LA_E_9575608,0.24922444
LA_E_8189776,0.93344176
LA_E_6697514,0.10114582
LA_E_5555520,0.26321086
LA_E_9847743,0.13138579
LA_E_9284761,0.825935
LA_E_5533127,0.91281265
LA_E_1336095,0.27983242
LA_E_5779443,0.23860128
LA_E_3796020,0.22848825
LA_E_8477263,0.27035177
LA_E_1127849,0.29315835
LA_E_7551608,0.2535572
LA_E_3166035,0.33316177
LA_E_1186682,0.24369122
LA_E_9893422,0.31970495
LA_E_7069517,0.33992255
LA_E_7769271,0.70147777
LA_E_1890536,0.28094554
LA_E_6190901,0.26969376
LA_E_4321849,0.7257412
LA_E_3924689,0.8845764
LA_E_1065223,0.6455596
LA_E_5807766,0.03876162
LA_E_1868890,0.38602027
LA_E_5257487,0.05236009
LA_E_2779248,0.21334293
LA_E_2220808,0.13777094
LA_E_9716942,0.14048131
LA_E_7091795,0.2792821
LA_E_4086132,0.32103193
LA_E_5227225,0.12733851
LA_E_3629389,0.28729212
LA_E_6985640,0.25708848
LA_E_8166676,0.6791667
LA_E_4665807,0.566658
LA_E_3687111,0.24361965
LA_E_2815475,0.49419492
LA_E_2142706,0.23178181
LA_E_2125784,0.2509313
LA_E_3492021,0.25876382
LA_E_8864124,0.23650926
LA_E_1116303,0.96572477
LA_E_1822635,0.2942579
LA_E_2513755,0.2607825
LA_E_6464551,0.22273818
LA_E_9030808,0.31321806
LA_E_7905661,0.8430957
LA_E_2050154,0.836483
LA_E_2893295,0.22976507
LA_E_2619588,0.24235058
LA_E_3189904,0.13458036
LA_E_1648428,0.81489927
LA_E_5278947,0.24368687
LA_E_7355101,0.048947368
LA_E_3979799,0.6227245
LA_E_2291153,0.47781968
LA_E_7511615,0.26260754
LA_E_3330543,0.39080536
LA_E_5166046,0.20099165
LA_E_2278092,0.879615
LA_E_7233536,0.7600445
LA_E_9266831,0.847921
LA_E_4876129,0.034649555
LA_E_4995764,0.30270728
LA_E_7641990,0.80674314
LA_E_6528285,0.68716747
LA_E_9206614,0.1250828
LA_E_2919347,0.9404736
LA_E_5994549,0.25779578
LA_E_4125302,0.75715154
LA_E_4494506,0.59205663
LA_E_6147866,0.35614833
LA_E_4969637,0.09075671
LA_E_4075599,0.3292201
LA_E_3136389,0.5699473
LA_E_7487825,0.25574598
LA_E_1195738,0.22460848
LA_E_5028801,0.049207013
LA_E_3401767,0.14079031
LA_E_8255234,0.19216545
LA_E_5756546,0.27655196
LA_E_8725018,0.24401377
LA_E_3253903,0.24873233
LA_E_5301997,0.7350062
LA_E_9255864,0.26763952
LA_E_8249225,0.112052165
LA_E_3108884,0.27449197
LA_E_9578602,0.22714177
LA_E_2101863,0.2530707
LA_E_7702330,0.25876316
LA_E_2515756,0.2692346
LA_E_8448182,0.4385238
LA_E_6494215,0.18774149
LA_E_6964855,0.9225265
LA_E_2652576,0.20703307
LA_E_7169620,0.2749843
LA_E_7148802,0.1324343
LA_E_4289423,0.06009308
LA_E_4346596,0.044158865
LA_E_9695591,0.29841352
LA_E_3570035,0.25603303
LA_E_3464111,0.39273238
LA_E_2346610,0.5449859
LA_E_7065964,0.2758096
LA_E_4937442,0.66659725
LA_E_8145526,0.07616582
LA_E_8420807,0.06721861
LA_E_1192472,0.3235703
LA_E_5733971,0.262421
LA_E_3179372,0.25120077
LA_E_5211711,0.25313067
LA_E_5595026,0.39556167
LA_E_5392442,0.2853604
LA_E_3297234,0.10079825
LA_E_1275973,0.9041859
LA_E_1317732,0.11182921
LA_E_6973544,0.34903604
LA_E_9061699,0.25988084
LA_E_4877543,0.18693145
LA_E_5836297,0.2679436
LA_E_1394434,0.19706276
LA_E_6154880,0.25314325
LA_E_7906966,0.26750174
LA_E_6214690,0.25710747
LA_E_1620231,0.16748971
LA_E_7753114,0.3703236
LA_E_1031731,0.3267434
LA_E_4631645,0.5373462
LA_E_4256659,0.7665027
LA_E_7005172,0.3971135
LA_E_8264202,0.26687723
LA_E_5879395,0.110128015
LA_E_3034548,0.8154775
LA_E_8553498,0.28648338
LA_E_6328707,0.764379
LA_E_3177069,0.22196576
LA_E_3783078,0.8769793
LA_E_2407543,0.24758762
LA_E_6146322,0.18467624
LA_E_9878615,0.072526276
LA_E_7258857,0.074812196
LA_E_8001082,0.15919
LA_E_8737558,0.330128
LA_E_9518312,0.76394576
LA_E_3864132,0.47014812
LA_E_1145962,0.91146505
LA_E_3565937,0.3049426
LA_E_2414656,0.26223034
LA_E_4386628,0.25026685
LA_E_8909086,0.31908646
LA_E_1559147,0.289604
LA_E_2811249,0.21878313
LA_E_8556497,0.31134135
LA_E_8868070,0.25189778
LA_E_5135892,0.08621668
LA_E_5739678,0.5001266
LA_E_6387859,0.25935218
LA_E_6700367,0.30307627
LA_E_1082906,0.45064592
LA_E_2553827,0.9649796
LA_E_2354956,0.2801056
LA_E_1999561,0.020559642
LA_E_5908921,0.3384571
LA_E_7021090,0.76436573
LA_E_1266270,0.695293
LA_E_2299283,0.26989025
LA_E_7295584,0.13267903
LA_E_7420183,0.025960095
LA_E_4362344,0.097950846
LA_E_6275747,0.36347795
LA_E_1625656,0.21491863
LA_E_7037148,0.59191746
LA_E_4343558,0.30222133
LA_E_7770214,0.07529778
LA_E_8249275,0.7400583
LA_E_4705706,0.053698048
LA_E_4787347,0.25235853
LA_E_9859405,0.83203536
LA_E_7308689,0.24367264
LA_E_2113168,0.047013428
LA_E_6131140,0.040325444
LA_E_3703448,0.25207323
LA_E_7773800,0.24243033
LA_E_5880394,0.26008666
LA_E_3787236,0.2908744
LA_E_6348517,0.28297368
LA_E_9472623,0.094044015
LA_E_5684280,0.23046882
LA_E_4704632,0.5523594
LA_E_7974034,0.13464217
LA_E_7245666,0.30742183
LA_E_9961877,0.28578553
LA_E_2231261,0.26747638
LA_E_8831392,0.24438648
LA_E_3221261,0.24723972
LA_E_3059351,0.41075426
LA_E_5647196,0.21265957
LA_E_9259629,0.24867578
LA_E_6250011,0.16598383
LA_E_2835711,0.2421231
LA_E_8148343,0.264033
LA_E_2773473,0.2587753
LA_E_4145418,0.32370445
LA_E_3145431,0.8016905
LA_E_1687973,0.7444831
LA_E_1554440,0.22147831
LA_E_3141295,0.28296268
LA_E_4595589,0.3134965
LA_E_5518989,0.28208593
LA_E_9585172,0.14198661
LA_E_7752538,0.8250311
LA_E_5038893,0.6129123
LA_E_7040714,0.26069924
LA_E_5528243,0.25186545
LA_E_9260911,0.22853273
LA_E_6698482,0.27687654
LA_E_1951884,0.26652056
LA_E_9308704,0.2688573
LA_E_2029557,0.23255336
LA_E_1178884,0.18076491
LA_E_4254405,0.19134183
LA_E_5854743,0.2877956
LA_E_8488000,0.67514485
LA_E_1611957,0.032268062
LA_E_1832578,0.29643753
LA_E_4010569,0.4585586
LA_E_2331389,0.17734653
LA_E_2102980,0.2641625
LA_E_8403814,0.8429582
LA_E_2452350,0.30287033
LA_E_3385515,0.2764333
LA_E_5420559,0.18964799
LA_E_7753858,0.3932643
LA_E_8427476,0.3464129
LA_E_9372882,0.22578545
LA_E_1714158,0.21145524
LA_E_4356119,0.27427274
LA_E_6362478,0.24638122
LA_E_3127561,0.30527097
LA_E_9810814,0.26644608
LA_E_3289994,0.80819046
LA_E_6177509,0.22821806
LA_E_5331309,0.7448553
LA_E_9177311,0.32283774
LA_E_7223010,0.2610135
LA_E_9926658,0.25802356
LA_E_1731730,0.21020852
LA_E_4183489,0.21173117
LA_E_2852025,0.28695786
LA_E_2111022,0.2772927
LA_E_3626853,0.2134186
LA_E_7350340,0.26423788
LA_E_1201712,0.24761038
LA_E_1417930,0.2847612
LA_E_6667277,0.04151472
LA_E_9921618,0.3347839
LA_E_1839754,0.2581203
LA_E_7305496,0.23653716
LA_E_5879818,0.27182838
LA_E_9178798,0.0942394
LA_E_9294038,0.14288153
LA_E_6673166,0.26923826
LA_E_8310484,0.6736169
LA_E_9474108,0.2537844
LA_E_6157502,0.019177977
LA_E_2350372,0.22736055
LA_E_5753260,0.8133225
LA_E_8190107,0.30404112
LA_E_9479740,0.30577806
LA_E_6766763,0.22956273
LA_E_5774848,0.287577
LA_E_2269372,0.08594719
LA_E_7449255,0.26330578
LA_E_9112176,0.45978105
LA_E_5074039,0.34860057
LA_E_3819690,0.4269414
LA_E_5042242,0.29118142
LA_E_4047829,0.04614714
LA_E_2014376,0.0932401
LA_E_2547987,0.10289444
LA_E_5659458,0.24184568
LA_E_8815028,0.043533687
LA_E_5047598,0.0976969
LA_E_1398070,0.08922581
LA_E_6842643,0.1590504
LA_E_6727037,0.30789712
LA_E_1496516,0.08418366
LA_E_2947283,0.4422929
LA_E_6073215,0.26730672
LA_E_4063863,0.6174099
LA_E_4148077,0.71401346
LA_E_9054580,0.04978733
LA_E_5694987,0.9527899
LA_E_5634189,0.28065115
LA_E_9632320,0.88148093
LA_E_4983147,0.2954662
LA_E_5450513,0.20449014
LA_E_6928990,0.20947485
LA_E_4675044,0.3545146
LA_E_4067941,0.2931229
LA_E_8269981,0.1921853
LA_E_8859944,0.97076505
LA_E_7255033,0.7569694
LA_E_6000927,0.24761577
LA_E_4342514,0.26306814
LA_E_5132244,0.3256469
LA_E_9195169,0.6128816
LA_E_2090775,0.1257984
LA_E_2824615,0.07857946
LA_E_1469806,0.23548009
LA_E_5973913,0.54954267
LA_E_2621362,0.26743796
LA_E_7720483,0.91658175
LA_E_2714631,0.21270844
LA_E_5682790,0.16058998
LA_E_2627577,0.07742197
LA_E_6901928,0.87328935
LA_E_9897022,0.8015542
LA_E_5907690,0.55144215
LA_E_1991363,0.25204828
LA_E_1836185,0.28051457
LA_E_9489707,0.22773159
LA_E_2268417,0.23117691
LA_E_4394489,0.19760671
LA_E_4526679,0.19331823
LA_E_5286972,0.26146188
LA_E_8292345,0.23696987
LA_E_2401442,0.63432056
LA_E_2586680,0.2510594
LA_E_6716269,0.29179332
LA_E_5526484,0.124650314
LA_E_1449708,0.21037439
LA_E_2565023,0.2751378
LA_E_4017527,0.27362707
LA_E_2687712,0.8920214
LA_E_5440945,0.2642719
LA_E_1590226,0.013299966
LA_E_4923905,0.27825195
LA_E_8545149,0.07506531
LA_E_5323652,0.3443675
LA_E_8444421,0.8788314
LA_E_8062096,0.17697941
LA_E_1443485,0.7819203
LA_E_1851850,0.29169744
LA_E_7553846,0.08457083
LA_E_6381205,0.2505227
LA_E_5719700,0.27776462
LA_E_4960422,0.4180563
LA_E_3908997,0.46257
LA_E_6502527,0.2491314
LA_E_9740822,0.30108905
LA_E_4028691,0.60630816
LA_E_9304484,0.50897753
LA_E_9289036,0.3648124
LA_E_7552985,0.7053051
LA_E_9251837,0.418357
LA_E_3578907,0.32051533
LA_E_3239828,0.23136604
LA_E_5980440,0.75888765
LA_E_5918723,0.2681559
LA_E_9419854,0.95094055
LA_E_5012889,0.16919659
LA_E_1131984,0.23362827
LA_E_3885469,0.28957576
LA_E_6608336,0.21627706
LA_E_6352674,0.23634906
LA_E_4731730,0.09672236
LA_E_7365019,0.26115313
LA_E_7936776,0.75132143
LA_E_3185939,0.70188636
LA_E_9197172,0.21564943
LA_E_8885331,0.25779286
LA_E_8071098,0.26328152
LA_E_9476709,0.84750074
LA_E_3021466,0.7079613
LA_E_9300592,0.16459426
LA_E_6525701,0.33160985
LA_E_4859171,0.4957389
LA_E_7683004,0.10115297
LA_E_9792352,0.2563851
LA_E_9507681,0.22687303
LA_E_8475043,0.20789537
LA_E_9664691,0.28326455
LA_E_7469167,0.7423265
LA_E_8212463,0.39838442
LA_E_2521714,0.275514
LA_E_5241439,0.23497434
LA_E_6700133,0.17099087
LA_E_7490545,0.27112287
LA_E_1559549,0.2593527
LA_E_5806762,0.019034356
LA_E_4327082,0.15355898
LA_E_5947758,0.2852092
LA_E_7829576,0.24623546
LA_E_4511874,0.7690056
LA_E_3629647,0.8438099
LA_E_4677898,0.87901574
LA_E_7000451,0.27434874
LA_E_7867761,0.50788325
LA_E_1075596,0.3032276
LA_E_7534628,0.25256726
LA_E_6191436,0.24317606
LA_E_1350316,0.25532117
LA_E_7023373,0.20969008
LA_E_5858180,0.18395497
LA_E_6195419,0.23290093
LA_E_4764702,0.28465918
LA_E_5679294,0.25708717
LA_E_2969086,0.281474
LA_E_8245900,0.37152436
LA_E_7310850,0.2654153
LA_E_7729583,0.29416084
LA_E_3168809,0.31988826
LA_E_9219120,0.49242908
LA_E_3796626,0.08641384
LA_E_3955456,0.2954655
LA_E_5510910,0.22820698
LA_E_9420017,0.69495666
LA_E_7156467,0.15927613
LA_E_1750680,0.807072
LA_E_3257186,0.27372912
LA_E_4496879,0.26474375
LA_E_5814201,0.30497542
LA_E_8344500,0.032747924
LA_E_4332462,0.10735604
LA_E_4770958,0.20276676
LA_E_1379281,0.39701745
LA_E_5910222,0.8056268
LA_E_8399265,0.84346557
LA_E_7251638,0.29383537
LA_E_7264644,0.40340018
LA_E_8709536,0.28631625
LA_E_7120892,0.28872275
LA_E_4355245,0.644514
LA_E_1908409,0.25680348
LA_E_9145829,0.4160713
LA_E_8130140,0.17444044
LA_E_7758229,0.33745518
LA_E_4105794,0.5966317
LA_E_5182024,0.35360903
LA_E_6926399,0.28282723
LA_E_5258402,0.22377348
LA_E_1831235,0.74178094
LA_E_1769041,0.13566683
LA_E_2476587,0.17812888
LA_E_8848495,0.9340182
LA_E_6680357,0.28555584
LA_E_1762836,0.25868043
LA_E_1279855,0.1591236
LA_E_2017813,0.18104237
LA_E_2797695,0.67054427
LA_E_5399473,0.13549474
LA_E_2653894,0.15489033
LA_E_1760633,0.2168956
LA_E_1099342,0.255251
LA_E_9024532,0.089594685
LA_E_9610899,0.26366732
LA_E_9849269,0.25414157
LA_E_3958544,0.69092447
LA_E_5274311,0.20940615
LA_E_7528771,0.7464577
LA_E_3591517,0.42820448
LA_E_4022756,0.7800033
LA_E_7185036,0.28053063
LA_E_3358578,0.839761
LA_E_4615561,0.29368025
LA_E_9965571,0.21045168
LA_E_5305862,0.2571788
LA_E_1252301,0.4356069
LA_E_8658369,0.2953574
LA_E_6631554,0.33110902
LA_E_6890212,0.3013199
LA_E_3555959,0.91723025
LA_E_9931820,0.26839963
LA_E_1673131,0.21382055
LA_E_7899279,0.2552619
LA_E_6322389,0.18101077
LA_E_5319528,0.13798505
LA_E_8309808,0.24866512
LA_E_8303442,0.25677577
LA_E_4655405,0.12245553
LA_E_4853385,0.15305765
LA_E_6080590,0.26529965
LA_E_8510463,0.17387037
LA_E_8986192,0.14592405
LA_E_4389833,0.30211166
LA_E_2085042,0.6966554
LA_E_4787047,0.9391788
LA_E_9784720,0.27965695
LA_E_5172390,0.09629327
LA_E_1986600,0.23264986
LA_E_3391985,0.37073073
LA_E_5113612,0.28131208
LA_E_4790566,0.2381094
LA_E_3358225,0.24428873
LA_E_2245426,0.44167852
LA_E_9129515,0.3042201
LA_E_2819216,0.26747096
LA_E_5956004,0.2383334
LA_E_5987887,0.39983585
LA_E_9110846,0.5128984
LA_E_8177958,0.89583445
LA_E_6630192,0.92531526
LA_E_4056412,0.07521859
LA_E_7405314,0.2559551
LA_E_1996050,0.20047966
LA_E_9234846,0.6810984
LA_E_6682722,0.26659703
LA_E_1427302,0.2115802
LA_E_2929931,0.9623544
LA_E_5400327,0.6867296
LA_E_7535142,0.16913795
LA_E_6500328,0.22825803
LA_E_9487881,0.14603207
LA_E_4361221,0.39978617
LA_E_9837996,0.25341862
LA_E_2012960,0.2778003
LA_E_9252711,0.13344637
LA_E_3417613,0.01837287
LA_E_6543651,0.75683504
LA_E_4354275,0.046123143
LA_E_3454842,0.8670836
LA_E_2203673,0.14292204
LA_E_8946450,0.3306183
LA_E_3226660,0.19963378
LA_E_4686836,0.056529492
LA_E_4534902,0.64420694
LA_E_5620705,0.110452004
LA_E_2416521,0.26059264
LA_E_8587908,0.95351106
LA_E_2324287,0.25514925
LA_E_2487213,0.45297056
LA_E_2865545,0.22192751
LA_E_3157197,0.04977277
LA_E_4600993,0.2824532
LA_E_8403791,0.043174375
LA_E_6410992,0.8603347
LA_E_3248749,0.36122203
LA_E_3775468,0.3209798
LA_E_2439085,0.30642858
LA_E_5799773,0.044368986
LA_E_1734914,0.24005906
LA_E_2745830,0.32550094
LA_E_9500282,0.27351594
LA_E_8637006,0.20040515
LA_E_6565412,0.10158924
LA_E_1326237,0.30395523
LA_E_1202203,0.2692851
LA_E_1412604,0.91069376
LA_E_1897374,0.26421922
LA_E_4676835,0.8760212
LA_E_2351390,0.1514358
LA_E_3971555,0.74324405
LA_E_3281646,0.285975
LA_E_2760128,0.044606008
LA_E_5169792,0.69521433
LA_E_8487695,0.24017833
LA_E_9976376,0.31007388
LA_E_7472335,0.21084239
LA_E_3320664,0.17491035
LA_E_9456981,0.22618224
LA_E_5296481,0.73213786
LA_E_2475064,0.74400574
LA_E_3177571,0.26644546
LA_E_8864606,0.46557215
LA_E_8480911,0.5048582
LA_E_4860347,0.43582484
LA_E_1382385,0.2624593
LA_E_9082372,0.19825812
LA_E_5458259,0.11396037
LA_E_4923239,0.22375871
LA_E_6246933,0.60945404
LA_E_9578902,0.3622957
LA_E_8945158,0.29135406
LA_E_1640052,0.13760579
LA_E_3125122,0.2724464
LA_E_5744807,0.2181037
LA_E_6465403,0.47471318
LA_E_2396701,0.2665748
LA_E_5186738,0.27449244
LA_E_6450154,0.26610568
LA_E_5262789,0.03016529
LA_E_2236101,0.15802953
LA_E_6554062,0.8742733
LA_E_6147346,0.9341772
LA_E_6741285,0.7699343
LA_E_3133075,0.26609105
LA_E_5663872,0.2709244
LA_E_3672637,0.056600485
LA_E_3520437,0.26270124
LA_E_2158885,0.48194295
LA_E_7040729,0.30633536
LA_E_1632308,0.8945472
LA_E_6961871,0.51834726
LA_E_6374717,0.14429136
LA_E_2368594,0.694615
LA_E_5104511,0.7627784
LA_E_1210190,0.044473097
LA_E_4249241,0.2681033
LA_E_6852611,0.32711554
LA_E_9516364,0.04702239
LA_E_1579978,0.27167395
LA_E_1871634,0.21132846
